Normalized Temperature,Normalized Voltage,Predicted Voltage (Before Denormalization),Predicted Temperature (Before Denormalization)
-1.6494051571610624,-0.8728750482871763,-1.4219614,-1.5716424
1.1482358814868978,1.3349582319949822,0.8625673,0.940799
-1.7027134013439102,-0.8576422977722783,-1.3971968,-1.4556472
0.6255203709557107,1.1933922188581554,0.8050623,0.6730159
-0.7850337269423039,-0.7599863448390836,-0.73621327,-0.73981214
0.8239812525490783,0.8629641161036948,0.85972136,0.83234656
1.6091242906968672,1.7889527395290317,1.4993134,1.4484266
-0.8585512784848546,-1.6019925829787114,-0.9126812,-0.80307597
0.2738950808033789,-1.982382146312649,-0.17592655,0.02173455
0.3288377308248866,0.3529038045101033,0.27127945,0.4140272
0.2603867368266686,3.0293518592130675,0.18917182,-0.019180093
-0.9473455268205598,0.2095292131721607,-0.9743797,-1.1203896
1.5764742338057287,1.3004274223917311,1.5256633,1.4461081
-0.1724088231786094,0.11268194758913135,-0.26127073,-0.29018766
1.2086575315585717,-1.213093221497942,1.0622923,1.4235126
0.7004488234698757,1.0949602586393046,0.6754777,0.5602458
-0.6901606411450724,0.4418304670074664,-0.7156598,-0.841076
1.0958610478304136,1.2801105548356402,0.9432639,0.8286014
-0.3474952334797342,0.6309157917650283,-0.37148046,-0.5255453
1.3286611515736162,-0.3571384472592778,1.0757031,1.3013637
0.2915890285042649,-0.14686677629467024,0.01748616,0.1709563
1.3308477230420543,-0.8837818624901808,0.7824841,1.1869284
0.6764177295683469,0.1945533875343458,0.36239183,0.46273643
0.7896010421052988,0.024518923725751877,0.33396906,0.73176485
0.015058123429768479,-0.46573537537735393,-0.08981064,0.040548626
1.5880082398279096,0.7810715100242054,1.4220991,1.6366612
0.5085196913972413,1.0322596255174394,0.75049895,0.6841958
-0.2528977151594623,0.04164690478878458,-0.5280021,-0.43422115
0.3784768572420469,-0.36304985091772163,0.22534491,0.52269137
-1.6525677615336731,-0.4064079649513103,-1.199957,-1.4103248
-0.6758483286802585,-1.0111664382964034,-0.6109908,-0.42565042
0.5644956471321346,0.5269474107827425,0.60896,0.5158339
-0.715615605219674,1.0411083124562783,-0.22131391,-0.53427184
0.41867651040268933,-0.7723703559680611,0.22176406,0.5007492
-0.23590206296004576,-0.13083225535302095,-0.25248203,-0.3709319
-1.2503681351420097,-2.0424629801538376,-1.1993866,-1.3334148
-0.6872366041844626,-0.14748210723931635,-0.23531337,-0.5295624
0.2524763333103448,2.354986506462214,0.49213234,0.37839362
0.32479373147026824,0.19359799185376197,0.08108094,0.20836328
0.267558147161847,-0.5545476876093078,0.16377234,0.4255363
0.5403779695939509,0.3566974234529191,0.72237843,0.79287374
0.5365816946149203,1.1890837122985671,0.914654,0.7578741
-0.22673699342925954,1.2857401199841874,-0.05271662,-0.25980937
1.3820777576044503,-0.23686164639190097,1.0277761,1.4310237
-0.44760812763740276,1.2918485920032852,-0.045842186,-0.21324286
-0.21135719267698816,-0.8982362365521463,-0.34054577,-0.148225
1.3660865992817923,-0.2684039080496784,1.0483918,1.5026758
1.0695604365894285,1.9909486884034486,1.1209121,0.9553728
0.7157000181178927,0.24814416644719098,0.5678382,0.8005715
-1.3722833038441002,-1.4497007045533368,-1.6585095,-1.533651
1.4614103094846205,1.5348640908973437,1.2132745,1.3710353
0.7515086481806196,-1.512768768032105,0.23144852,0.55551434
1.7359208997836273,-0.02186498490471217,1.1501915,1.5888802
-1.2020331469378247,0.019091056311179952,-0.9207524,-1.0693719
1.2837749984197022,-0.6254413692605323,0.85480434,1.1747037
-1.156913554143164,-0.8159361538284534,-1.0803746,-1.2591404
0.41018200992676035,-0.3239892896963434,0.44674212,0.58936006
-1.2906780101790984,-1.0313233989809645,-1.1403341,-1.0587474
1.2141901801405655,1.1632817338083912,1.3086606,1.2252411
1.0734515529911886,-0.011904618625127279,0.64675915,0.92241675
0.24948728014439148,-1.351401962077558,-0.093489416,0.13131443
-0.31056302496294524,-0.25757139893425657,-0.423748,-0.3662909
-1.479715225705178,-0.885253793412307,-1.2211013,-1.3128079
0.6933564166375409,-0.2573634423683567,0.54462796,0.7180549
-0.1502122453041408,-0.9911681686354772,-0.123034105,-0.052937735
0.7785372438498493,1.351291518218366,1.1292155,1.0760902
1.277743669636404,-0.2662488136328239,0.6872155,1.041687
1.6552411771038649,0.6445104896686118,1.3344957,1.5451671
1.241152411114396,0.0017879481403496563,0.818649,1.2526398
-1.67843699533173,0.3119944779645614,-1.2028495,-1.5884355
-0.4738394748392047,-1.8349402909517196,-0.7697577,-0.6458362
0.8059831964608188,-0.025110975526635305,0.5498951,0.629959
-1.1253108100004086,-1.1389359451864889,-1.0568011,-1.2004366
0.08324001369582565,0.8249459169517244,0.29575512,0.18792593
-1.5310067350599899,-1.3786737910285367,-1.5607924,-1.5291669
-1.0271937601221004,-0.5291205558054953,-0.79764616,-1.043437
-1.654890055704709,-2.448528750760993,-1.4641733,-1.3829823
1.0263374919046178,1.8668819354565978,0.92684597,0.7353008
-0.9444295133200298,-1.3291270779762507,-1.0445012,-0.9708497
-0.5244301377670163,-1.5669934509724393,-0.5029107,-0.5298602
1.491151967702047,-0.5219669909942855,1.2000533,1.5291066
0.7175187520566105,0.7877491347242975,0.43198794,0.56268555
-1.6088279051696202,-0.5023231371857563,-1.1397395,-1.3535014
-1.1492998286409009,-1.8898048956133975,-1.2389915,-1.2343594
0.43065445909732775,0.35663051796504186,0.11949466,0.21165453
0.2776004026560258,0.72656767428709,0.4344233,0.340096
-0.8961156488143335,0.5527467790042048,-0.8489675,-1.1605717
1.5123641544439732,0.7502978936707885,1.5353997,1.5335573
0.40466993650814503,0.9819049484583418,0.11805813,0.17803103
0.13372626405160604,-0.7094730286649209,-0.08094375,0.22900881
0.3214635900797493,-0.48787164569402053,0.2582708,0.5200292
0.8064379231706361,1.4566106696774075,1.0953852,0.931242
-0.6399792971912476,-1.6928266620185863,-0.7803334,-0.53740865
-0.3415621712482221,-0.3833692452292489,-0.37470564,-0.40837532
-0.9931335575741048,0.5995152150465799,-0.79579943,-1.1207126
-1.0749382462639512,-1.296643024471457,-1.1492176,-1.1807376
1.5475006445177462,1.181308263924904,1.3316908,1.4612219
0.8390507347861503,0.837825243771921,0.7904705,0.85758597
-0.02252440995737018,-0.9261281401184525,-0.32065445,-0.20080727
-0.9323582880320825,-0.26138906623177516,-0.42388883,-0.69411576
-0.839170097125618,0.3387020060999642,-0.45393547,-0.775538
-1.5182394755327735,0.14329325610091243,-1.274513,-1.4863307
-0.21636666346728362,-0.7392138380234572,-0.13976006,0.05400406
-0.6404950603624864,0.5306282381133622,-0.33534393,-0.43834743
0.6896025664381383,0.1758329958944573,0.5416868,0.72669005
-0.4123624163939304,-1.1308969172149177,-0.56885695,-0.47165093
-1.0977298325489921,-1.4785916679212356,-1.1780533,-1.2065283
-1.633594062531566,-0.09975338913522415,-1.597328,-1.6437601
-1.4863471257614689,-1.6893283773616348,-1.4043989,-1.5176462
0.6309723583296166,-0.6059729608430053,0.24766316,0.4679569
-0.14967902043314388,1.0269538810732686,0.13915844,-0.11266723
0.13699976029464217,-0.09345229433415056,0.13627149,0.2720514
1.382509068143349,1.5636082606499988,1.2458397,1.284859
1.7064926856652667,-0.6149756984945502,1.2055507,1.6079295
-0.9687373800099982,-1.0568242422892704,-0.88437665,-0.78669924
0.5745424885700754,1.7234713650119957,0.71379465,0.63237315
-0.8081582915497031,0.18381161153796163,-0.59277,-0.66320246
-1.647525426529963,-0.32644552589978226,-1.5570159,-1.617139
0.9041737256614153,0.040769078078168985,0.8627426,0.98603934
-0.612058814852375,-0.7621790141676562,-0.6858417,-0.7373859
-0.39260519907025876,-1.3666127728568658,-0.695751,-0.5307266
0.31595409530251334,-1.4149752617960905,-0.050439123,0.23593011
1.1555286389873494,1.1694909154441706,1.1794941,1.0655781
0.4566078400092099,0.16502038405758157,0.36686772,0.40948573
1.299424964927335,1.1236143033955603,1.0079792,1.170782
-0.7728098906864987,-0.35942298198214334,-0.63023984,-0.78084457
1.0413805402227663,-0.3156910242116953,0.8314857,1.2931911
-1.076865046131964,-0.5952935861200865,-1.1018347,-1.3070147
1.5766217386072918,2.003107933917405,1.4729528,1.4418151
0.6589735966411789,0.8721811366551772,0.2930532,0.33944857
-0.9735428040713725,-0.10103623501000955,-0.7861165,-0.84097874
1.557871010385642,0.5827106758622075,1.4171067,1.5175692
0.8089759584256193,-0.026869687380154647,0.8489143,0.7747549
-0.8406049691489297,-0.820386989720738,-0.9247854,-1.0400443
-0.981137429469157,0.3066386497699511,-0.49180833,-0.71554744
0.07343104982271867,0.7835378793952079,0.3785336,0.2630941
-1.6301905767404636,-1.506003575009081,-1.5047302,-1.4466248
-1.0013437699857461,0.3399343006700949,-0.39552325,-0.76083356
-0.25002540518067523,0.8061952964001354,0.06761331,-0.07727675
-0.4247515770996536,0.314634762050592,-0.433113,-0.61834395
-0.11551036269942466,-0.5735644232122539,-0.10523347,0.18440378
-0.7586746524495731,-0.02849722767992239,-0.2269403,-0.5470351
0.31065246335911606,-0.17341170337790618,0.36666638,0.391727
1.26900409039276,1.5183229674702152,1.258055,1.1346781
-1.3124277818630172,-1.4766868058350076,-1.4491796,-1.5326471
0.07058922424828831,-0.04606297321146758,0.11874862,0.05780493
-1.2621488780440973,-0.4442141075513482,-0.8436994,-1.2444494
0.7605652725056058,1.104381271868262,0.92742586,1.0547436
-0.3490380181116813,-1.2243086652314619,-0.684197,-0.5397909
0.2367606457577999,-0.12225476552478805,-0.09724446,0.024934974
-1.0850145020794155,-1.5610959644043911,-1.0424336,-1.1005071
-1.2179458045552802,0.0800850005885545,-0.83520544,-1.0832611
-0.030834425915572727,1.180390448721558,0.10418071,-0.09453896
-0.4889385431617197,-0.013237336769142715,-0.5959637,-0.36893222
1.5338711846214155,0.22300582651555248,1.5302278,1.591831
0.9282010657660654,1.1380398739753912,0.87592316,1.147835
0.8705707505828851,0.27081840458849993,0.3873715,0.7075502
1.4068886821870614,1.271267902439786,1.314418,1.3779142
-1.4304076066764726,-0.31128628573172906,-1.3052014,-1.5060639
0.19100388911075006,0.11122808562960045,0.051349178,0.05721614
0.30266844688501277,-0.11560928367864727,0.22252356,0.440593
1.6082520809869538,2.148661033175287,1.4043915,1.4060174
-0.7084560362222692,-0.4695387346383915,-0.6047895,-0.6652172
-0.8859605693952584,0.55542251415537,-0.5617869,-0.81281894
-1.3720513699234886,0.21055042873249952,-1.1539123,-1.5411665
-1.6621265681103405,-0.8265762728029536,-1.3190141,-1.4073384
1.496160482528554,0.2293448462740673,0.9724597,1.2844547
0.5981953843026914,0.4038113458927624,0.5915685,0.8473917
0.9967822262531636,0.8638775751374973,0.77021396,0.7548791
-0.7444884721418629,1.1073365267742648,-0.19970721,-0.5128544
0.3093582249274021,-0.857517996081235,0.15857968,0.22999205
-1.4977418853330715,-1.1082239330947439,-1.1956131,-1.3549224
-0.0392349144831171,0.7247117417667098,0.025088508,-0.04018211
1.6620677099943426,1.484261709407914,1.8505864,1.645143
1.3127574645876152,-0.28275689404384824,1.1821182,1.4875332
-0.5493088040680834,0.6354818043412203,-0.21265428,-0.5378315
1.6069853621925592,0.40044209727861646,1.3356787,1.483064
-0.9175301460101788,1.3388138949070774,-0.7675718,-0.9809559
1.5646096784107968,0.7710700344925824,1.2842023,1.3263205
1.537142437341643,-0.05977907436014684,0.9470023,1.2836068
1.0453781334471473,1.362520144724915,1.3070124,1.2171783
0.4616788563203479,0.8418834041572641,0.6108229,0.39671335
1.3050882005656939,1.877009750207172,1.1451106,1.0997398
-0.7054372865402222,0.5070680589058228,-0.22964782,-0.51040953
1.2174253449379142,0.2103336660661825,1.0302621,1.3334558
0.4181966377956661,1.723274980334944,0.58325016,0.43180564
-1.6731699296138114,-0.12459513757814412,-1.2492678,-1.575368
-0.5179211199072783,-1.2660811717563172,-0.67608184,-0.578265
-1.20655541607894,-1.50378756983138,-1.2756419,-1.3106005
1.677059288760838,0.4854330116589247,1.8142488,1.710898
-0.06433688512220465,0.3659759428140191,-0.045301817,-0.043291327
0.0014543570187808377,-0.9046419298869879,-0.47578162,-0.26909155
0.4928936437884522,0.39656252183855206,0.25259328,0.25835106
-0.44407062327900687,-0.5671307666576855,-0.5557768,-0.5263858
-1.2454350784062258,0.1701268052272932,-1.1721185,-1.3710939
1.1246384917522745,0.12244096321908352,1.079277,1.337058
-1.0622964257445457,0.12466192909944286,-0.64538944,-0.70875555
0.04962808129542609,-0.04406562972711309,0.14728571,-0.057785306
-0.9430724597073475,-0.14990122091364705,-0.7554952,-0.9216012
-1.3805237096571903,1.0792287024489144,-1.242839,-1.5055283
1.2632482356495969,2.851056354008835,1.1834607,1.0728939
1.6462411593734751,-0.3472283633451919,1.1530666,1.4745415
1.6044413803728388,0.8242023846276619,1.3296618,1.4803537
1.4166971867292664,2.0793791913873805,1.6062367,1.5463119
0.9583695448536791,-0.24668299071633018,0.64076316,0.8972642
-0.5666508525111094,-0.5564958728473816,-0.5215338,-0.42346725
-1.4384357857506018,-0.1204055792059414,-1.162195,-1.3843184
-0.31036284605534226,0.19161298458576223,-0.04449333,-0.2201681
-0.9156882469685735,0.04397091596704267,-0.73365957,-1.1054935
-1.2606977865891469,-1.045895517664944,-1.3644786,-1.48528
-1.5341570904707869,0.027051846423771377,-1.4025152,-1.5657898
0.7907773475438865,-0.597538586517459,0.30761838,0.5844151
-1.6794283939786967,-1.568648236325694,-1.4579916,-1.4940912
0.9463791037997483,0.33886691747569175,0.99559975,0.9875574
-1.2106860444792427,-2.169573568019971,-1.1220391,-1.0495965
-1.4438983942524306,-0.2960714327873595,-1.0961295,-1.4984655
-1.4090297599658934,-1.5264154377387245,-1.5451152,-1.4983548
0.6055671240630744,0.5590732790726141,0.92078316,0.83938366
-0.8702627603800586,-0.6967608625761417,-0.8603684,-0.82208514
-0.26436585982938293,-0.09356771182012828,-0.16004136,-0.25846747
0.20890807753781523,-0.4649940222654353,0.311293,0.37572455
1.2575745113009391,1.3182067470060221,1.1345273,1.1619304
0.795792348341549,1.8634773046790756,0.89965177,0.750006
-0.7839271257093083,-1.2973167764606115,-0.76596,-0.86808676
-1.2641733751666862,-2.218788554151066,-1.4482325,-1.4586554
-1.5274222039946015,0.17158268642909433,-1.0903745,-1.4902279
-0.675765946142445,-0.48153276073282775,-0.39227825,-0.4417656
-0.8123235499159058,-1.0969861986189062,-0.8027371,-0.69959307
-0.14122651910372266,0.8152096325799978,-0.09993824,-0.012270343
0.644422363118217,1.939736917081537,0.9115713,0.8532398
0.6871189532048307,1.3435682994332663,0.9634349,0.7888877
-0.7383014620334393,0.58557298819266,-0.5055877,-0.79614305
-0.4048389852594878,-0.05206237703263087,-0.41502786,-0.23970033
-1.0923779880031836,-0.06188194939226607,-0.9457923,-1.3105779
1.008516767063097,1.1101588725985216,1.107902,1.2530159
-1.5223246833253028,-1.1396730732007445,-1.3986838,-1.475582
0.6918638084223631,-0.19900939189842948,0.6085099,0.7261507
0.9744465604906364,0.3612577306807852,1.1839225,1.2404907
0.9699921183368885,1.188997714714354,1.1477635,1.101844
-0.8216472097363775,-0.05640850754525096,-0.8218106,-0.9692481
-0.42598584620749624,-0.9242656131470461,-0.75058854,-0.545373
0.3134724357022737,1.6778361706779135,0.63886327,0.45707783
-0.77530073022752,0.659934770197764,-1.1279685,-1.0033267
-0.43622525331617684,-0.14740962833146143,-0.53294325,-0.5785869
-1.037370582543641,-0.9263233234230647,-1.0929683,-1.1682287
-0.12837574542135263,0.05992938289594268,0.029041208,-0.032004703
-1.5646465577541908,-1.6160338865464632,-1.7533549,-1.6132443
1.0474302674559222,0.3616399737914391,0.8152729,0.96499515
-1.45277257722074,-0.43940425178438924,-1.17465,-1.4541589
0.07562547345461294,-0.5942006980101066,-0.25658846,-0.13345002
-0.657740200588039,0.15219933914890665,-0.37660608,-0.6696409
0.2786877317272571,-0.8865443111085471,-0.057327535,0.30092466
1.5995944155539452,0.015071930113154575,1.3938651,1.6448119
0.5139848519353596,1.4064313756180697,0.9247295,0.70494026
-1.596640578597646,-0.41770165805511866,-1.2001835,-1.3680463
-0.23025118450969642,-1.521326596191019,-0.5599837,-0.34015793
0.045124190761204414,0.6480944770239064,-0.040565144,-0.07592668
0.13561027813998028,0.08561136401907679,0.18138716,0.21073975
0.6378891757294985,-0.676626484438778,0.17971197,0.4358991
-0.7587874410131824,-0.6235609629686365,-0.7264363,-0.70270616
-1.2732433236605114,-0.5499541647474346,-1.1361134,-1.3613873
-0.36074290254699953,-0.04884821326910561,-0.50015914,-0.5922966
1.5891222984608409,1.3589712208523255,1.5587976,1.5151018
-1.0716942271920735,-0.2726465340304403,-0.8957286,-1.0081859
1.4078025663998694,-0.4396481442925973,0.79037863,1.1804997
0.16199606291398153,-1.0891204775048526,-0.079204276,0.23084927
-0.13856023752470825,-0.43177345649758386,-0.21897608,-0.13955171
1.3319063025523674,-0.35788790356794237,0.8812539,1.2150805
-0.13270597251123964,0.0678311389291255,-0.0693077,-0.287096
0.7858424917291401,-1.5730079361897376,0.4113824,0.6791569
-0.3387803475779454,-0.3645783665423453,-0.12322538,-0.060502272
1.40801161308917,0.8306103716590563,1.045223,1.1724781
0.6677478468324887,0.6823802211040005,0.34480265,0.4213782
0.7009426762896271,0.7384315905376969,0.73584425,0.6776179
-0.5854143231456057,0.23811707832239115,-0.2864369,-0.49404493
0.8986395058971495,1.8392220028559196,1.0122691,0.85159695
0.48109386650436264,0.61098449292325,0.509332,0.3861191
-0.8887570830267625,-0.05399538958456889,-0.8459241,-0.9556275
-1.163672561199256,-1.1308510049433467,-0.9978962,-1.0640434
1.0356548782655888,1.0407191361330577,1.0862029,1.1856828
1.5986718059574363,0.9482735965262461,1.6741009,1.6399721
-0.13431480921957678,0.25074060332173354,-0.13041537,0.0019929986
0.3251790629450322,-1.6931633867610834,0.077421345,0.29201666
1.2477910137874169,0.6609294582433002,1.0179131,1.1328207
-0.13748096248292738,0.16063624890491898,-0.17310907,-0.072224915
1.5734493378307173,-0.26144201425439356,1.4434786,1.5945487
0.27249018606533015,-0.5225843409544927,-0.15725096,0.038398683
1.1199669076890586,0.5121883377727283,0.84990734,0.8447587
1.4246118242469736,-0.8951510602276981,0.8315564,1.293159
1.1018310427567757,1.3764784038670688,1.0455014,1.044068
-1.1675615654716185,-0.7952570186841771,-1.0898539,-1.0925444
0.4563193551383756,1.8954989326192657,-0.052940488,0.22445193
-0.34082475401971624,0.6130410972670242,-0.122671686,-0.31637335
-1.5020388800450246,0.8722586123559705,-1.1732643,-1.5733232
-0.2522847930485852,0.9161457074524165,-0.39288244,-0.3485468
-0.8242015715270359,0.2739347642529272,-0.5555047,-0.82904345
1.2177530830175345,-0.14678944146265938,0.7945599,1.204758
-1.603758259468553,0.2272734070060946,-1.4265233,-1.5501251
1.5980357861101726,1.195050379747771,1.3029845,1.3835636
-0.4897821231948791,-1.6254187911466937,-0.69967175,-0.6823845
-0.4851540189890568,-1.7096099909767826,-0.6214106,-0.480477
-1.6624763522661623,-2.0050635676315953,-1.7818307,-1.5746506
-1.078261109343149,-1.0824168918736794,-0.7719291,-0.79594517
-0.3310526273510645,1.421201481862514,0.028849963,-0.16971716
1.4953376207014166,1.3574565979766673,1.6936772,1.5502161
-1.3743999798031865,-1.47082466395989,-1.2059243,-1.3678421
1.5507144249078164,-0.1779017657399941,1.0077635,1.3372743
1.2884876069733544,0.3567996080185567,1.1645966,1.4015793
-0.14806873846309426,-2.1178028026756843,-0.33451393,-0.15924358
-0.5889407027864683,-0.09916150753355728,-0.5658269,-0.57765555
-0.913924271247053,-0.635943769112868,-0.6374304,-0.71215326
0.4063950463755565,0.657930455918333,0.5598704,0.53018206
-1.604553919347446,-2.0660738569469346,-1.8219187,-1.5913763
-1.6649751674124227,-0.24564244255233617,-1.5647101,-1.631178
-0.23580859910231872,0.6109467074406674,-0.039467618,-0.14298257
-1.4834954917674201,-1.0590721819213742,-1.361943,-1.5080926
-0.8475249591693114,-0.01662813542743622,-0.53799105,-0.8850556
-0.9539890254924972,-1.1134062875693496,-1.1522378,-1.2277589
-0.8432006692552582,-0.4879567111120025,-0.55537164,-0.86290276
-1.2656522747175427,-1.0811479448839665,-1.0800122,-1.0168694
-1.6773227615422075,-1.548487505145405,-1.4892901,-1.4979377
-1.3195100080510809,-0.9653724902892783,-1.1397159,-1.1648383
0.42028429563511416,1.2935168748767567,0.6662658,0.49338442
1.6508647043280429,0.8686722728185221,1.6269255,1.5932343
1.706513626191948,1.6149870039394199,1.7404457,1.7132754
-0.30409218980108416,0.047407730414176896,-0.38542125,-0.33100635
-1.1553173185524466,-1.881688476802569,-1.1235864,-0.975015
0.4904352254153349,0.4851599154411748,0.42295858,0.32239357
-0.02305521428415252,1.0498197060674979,0.017266225,-0.22789802
1.7032788132101913,0.3061890847514076,1.4467307,1.4902728
-1.4930760826289773,-1.380014336989911,-1.5230789,-1.5068585
0.9901464878358964,-0.22403053432457803,0.69233525,0.9797744
-0.7214234168547293,-0.2182938253374894,-0.43903804,-0.51523405
-0.883920392874614,-0.6105597735224423,-0.77641267,-0.8235576
0.5725583753602802,-2.0764688425272237,0.4413425,0.68774754
-0.8678554774764464,-0.5636111320283489,-0.6622665,-0.9339352
0.5841612916954986,1.0144926008667439,0.81546426,0.6608064
0.07034506325044626,0.7265473218763054,0.14631903,-0.01124686
-0.25208854908851647,-3.04414045202182,-0.4481216,-0.22902925
0.19963492484195172,0.9700716719818528,0.37782627,0.19029701
-0.7260824276692378,-0.7106681259328556,-0.8442675,-0.8361352
